province,date,year,period,inflation_mom,hhi_sectoral,export_intensity,migas_share,resilience,d_log_brent,d_log_usd_idr,d_log_wti,d_log_coal,d_log_palm_oil,d_log_nickel,d_log_tin,migas_share_x_d_log_brent,export_intensity_x_d_log_usd_idr,resilience_x_d_log_usd_idr,inflation_distress,distress_threshold
Riau,2024-11-01,2024,November,0.43,0.3017644292839022,8.171352580830526,0.0926371460730898,1.2682731376372784,-0.02648232112147575,0.015372690465380145,-0.028600907268359954,-0.01743038821282905,0.08138460785805357,-0.06396565483793104,-0.07649722891749278,-0.0024532466500846203,0.12561567390859288,0.01949677037045435,1,0.39
Sulawesi Barat,2024-11-01,2024,November,-0.17,0.3119104535925603,3.37765161930916,0.0,-0.2394376564142932,-0.02648232112147575,0.015372690465380145,-0.028600907268359954,-0.01743038821282905,0.08138460785805357,-0.06396565483793104,-0.07649722891749278,-0.0,0.05192359284352974,-0.0036808009778129726,0,0.39
Sulawesi Selatan,2024-11-01,2024,November,0.17,0.2799263737864846,1.4788470840799923,0.0,0.0714577005379102,-0.02648232112147575,0.015372690465380145,-0.028600907268359954,-0.01743038821282905,0.08138460785805357,-0.06396565483793104,-0.07649722891749278,-0.0,0.02273385846919173,0.0010984971117371219,0,0.39
Sulawesi Tengah,2024-11-01,2024,November,-0.01,0.3073280530836617,28.302461516581484,0.0793641458308813,0.258294258061925,-0.02648232112147575,0.015372690465380145,-0.028600907268359954,-0.01743038821282905,0.08138460785805357,-0.06396565483793104,-0.07649722891749278,-0.0021017467954250295,0.4350849803027407,0.003970677678170994,0,0.39
Sulawesi Tenggara,2024-11-01,2024,November,0.29,0.2865770236497616,10.181122194896371,0.0,-0.2432948787287884,-0.02648232112147575,0.015372690465380145,-0.028600907268359954,-0.01743038821282905,0.08138460785805357,-0.06396565483793104,-0.07649722891749278,-0.0,0.15651124009235362,-0.0037400968625098644,0,0.39
Sulawesi Utara,2024-11-01,2024,November,0.41,0.2777421692821024,2.240123884665494,0.0,-0.099086020764557,-0.02648232112147575,0.015372690465380145,-0.028600907268359954,-0.01743038821282905,0.08138460785805357,-0.06396565483793104,-0.07649722891749278,-0.0,0.03443673108306757,-0.0015232187266597645,1,0.39
Sumatera Barat,2024-11-01,2024,November,0.27,0.2792410639765278,3.268262955595151,0.0,1.025623300105379,-0.02648232112147575,0.015372690465380145,-0.028600907268359954,-0.01743038821282905,0.08138460785805357,-0.06396565483793104,-0.07649722891749278,-0.0,0.05024199477583271,0.01576658952660168,0,0.39
Sumatera Selatan,2024-11-01,2024,November,0.58,0.2869025556233445,5.062825252421273,0.0681390348714495,-0.0046026505184263,-0.02648232112147575,0.015372690465380145,-0.028600907268359954,-0.01743038821282905,0.08138460785805357,-0.06396565483793104,-0.07649722891749278,-0.0018044798023731596,0.07782924548578234,-7.075512174008897e-05,1,0.39
Sumatera Utara,2024-11-01,2024,November,0.54,0.2883509487501548,4.647492163248561,0.0001037887066236,0.7168491076250182,-0.02648232112147575,0.015372690465380145,-0.028600907268359954,-0.01743038821282905,0.08138460785805357,-0.06396565483793104,-0.07649722891749278,-2.748565857588812e-06,0.0714444584659001,0.011019899441903383,1,0.39
Aceh,2024-12-01,2024,Desember,0.57,0.2877003052378392,1.4336126640659357,0.0725618617172273,0.5799411319595135,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0002757460397755552,0.011966829076589976,0.004840956399590244,1,0.39
Bali,2024-12-01,2024,Desember,0.31,0.2768170256993871,1.0603687314474053,0.0004174356322392,0.3500221079855414,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-1.5863184836647663e-06,0.008851241123528485,0.0029217478641762654,0,0.39
Banten,2024-12-01,2024,Desember,0.5,0.2871811184362252,6.999209870932707,0.0050096419182349,0.2467611956004288,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-1.9037396325774348e-05,0.058424670970108575,0.002059795595074001,1,0.39
Bengkulu,2024-12-01,2024,Desember,0.34,0.2851289905273774,0.9348015629292702,0.0,0.0607593954602458,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.007803091312249487,0.0005071783463516177,0,0.39
Di Yogyakarta,2024-12-01,2024,Desember,0.46,0.2711092208189328,1.412695687677658,0.0,-0.4028690310357976,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.011792228302258316,-0.0033628782414516106,1,0.39
Dki Jakarta,2024-12-01,2024,Desember,0.37,0.2749148522676608,1.8711550438395703,0.0031066958241235,0.0372724854279303,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-1.1805913602764216e-05,0.015619136986360705,0.00031112550380987586,0,0.39
Gorontalo,2024-12-01,2024,Desember,0.57,0.2968693360150885,0.5505314413244441,0.0,-0.8049222568187376,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.004595464189702038,-0.006718946692319311,1,0.39
Jambi,2024-12-01,2024,Desember,0.46,0.2929257487892158,3.62140192553813,0.5822720180213659,0.915671589026756,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.002212721659033634,0.030229014396147558,0.007643407226255333,1,0.39
Jawa Barat,2024-12-01,2024,Desember,0.35,0.3039456533837742,6.708955010542176,0.0089238495036349,-0.2777914255756434,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-3.391197664924529e-05,0.05600181967281896,-0.0023188149715264355,0,0.39
Jawa Tengah,2024-12-01,2024,Desember,0.57,0.2928908329960576,3.1425969384153705,0.0365844340869901,-0.2017794502973293,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.00013902637801976766,0.02623227414298431,-0.0016843184030113768,1,0.39
Jawa Timur,2024-12-01,2024,Desember,0.46,0.290326201601314,4.100729782763403,0.0361820197907202,-0.1252121924725867,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.00013749714288274873,0.034230119215349374,-0.0010451867112940179,1,0.39
Kalimantan Barat,2024-12-01,2024,Desember,0.46,0.2805618957155459,3.51850814928718,0.0,0.5709102582818649,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.029370126731227086,0.004765572773021132,1,0.39
Kalimantan Selatan,2024-12-01,2024,Desember,0.46,0.2849205742894098,20.326680662445483,0.0,0.622581527067548,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.16967338478444433,0.005196889583501239,1,0.39
Kalimantan Tengah,2024-12-01,2024,Desember,0.48,0.2808255277609784,9.026786567622928,0.0,0.6440558570447644,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.07534951013841885,0.005376142768697588,1,0.39
Kalimantan Timur,2024-12-01,2024,Desember,0.31,0.3026603544206015,14.834025788688049,0.0984505443582406,0.6334093153656185,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0003741269460026448,0.12382441616237931,0.005287272638205164,0,0.39
Kalimantan Utara,2024-12-01,2024,Desember,0.44,0.2884629917212736,5.347448348148918,0.0115932581362568,0.9792711604450528,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-4.405613284326163e-05,0.04463688273839658,0.008174293440910124,1,0.39
Kepulauan Bangka Belitung,2024-12-01,2024,Desember,0.65,0.282707060208467,7.912142372522675,0.0350617597316844,1.5862256078762176,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.00013323998536932027,0.06604521414667777,0.013240738731010327,1,0.39
Kepulauan Riau,2024-12-01,2024,Desember,0.68,0.3079216048858691,27.41700072159824,0.1286690481523548,0.5600431078044311,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0004889618269162815,0.2288585819949343,0.004674861149461526,1,0.39
Lampung,2024-12-01,2024,Desember,0.47,0.2867647016264973,5.772495453782701,0.0186421136264518,0.1885546917091267,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-7.084284890005195e-05,0.048184888549249856,0.001573927061213836,1,0.39
Maluku,2024-12-01,2024,Desember,-0.41,0.285371153682206,0.75840692931055,0.2450981114364069,0.0649297258549906,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0009314098616768434,0.0063306681930534285,0.000541989444410196,0,0.39
Maluku Utara,2024-12-01,2024,Desember,0.31,0.2976433117464032,57.12837341706494,0.0,0.3361744659162717,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.47686902971874134,0.0028061571122874234,0,0.39
Nusa Tenggara Barat,2024-12-01,2024,Desember,0.46,0.2823304632703688,7.032903433302264,0.0,-0.6108096224550937,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.05870592204438018,-0.00509862568423878,1,0.39
Nusa Tenggara Timur,2024-12-01,2024,Desember,0.82,0.2863218203108601,0.308481673267326,0.0295689558095837,-0.5003126522297743,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.00011236650041540113,0.002574996405780063,-0.004176271697481145,1,0.39
Papua,2024-12-01,2024,Desember,0.05,0.2795603519505868,0.5213063789312734,0.0001462455093697,-1.640240509783757,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-5.557550356247194e-07,0.004351513131527188,-0.013691618605971146,0,0.39
Papua Barat,2024-12-01,2024,Desember,0.34,0.3094613799023457,23.802175806861573,0.991902020524656,-1.2471076887241264,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0037693775701472827,0.198684468037426,-0.010410011661543473,0,0.39
Papua Barat Daya,2024-12-01,2024,Desember,-0.11,0.2793991130813336,0.6842736438533831,0.550459692906792,-1.016318152151856,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.002091830016250528,0.005711853656750499,-0.008483536675620256,0,0.39
Papua Pegunungan,2024-12-01,2024,Desember,2.39,0.2861036874990458,0.0,0.0,-1.5394374206490218,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.0,-0.012850182583324406,1,0.39
Papua Selatan,2024-12-01,2024,Desember,1.24,0.285952394121627,0.0024533254459693,0.0,-1.372943339654945,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,2.0478701825846323e-05,-0.011460402582449352,1,0.39
Papua Tengah,2024-12-01,2024,Desember,0.23,0.3994204492726266,15.60619588825397,7.508623860533136e-07,-1.3909161785191035,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-2.8533905342380304e-09,0.130269969993741,-0.01161042768762559,0,0.39
Riau,2024-12-01,2024,Desember,0.62,0.3017644292839022,8.171352580830526,0.0926371460730898,1.2682731376372784,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0003520351540222337,0.0682089256815144,0.010586686516489746,1,0.39
Sulawesi Barat,2024-12-01,2024,Desember,0.66,0.3119104535925603,3.37765161930916,0.0,-0.2394376564142932,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.028194351669511383,-0.0019986636422997875,1,0.39
Sulawesi Selatan,2024-12-01,2024,Desember,0.38,0.2799263737864846,1.4788470840799923,0.0,0.0714577005379102,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.012344415426275013,0.0005964805626912302,0,0.39
Sulawesi Tengah,2024-12-01,2024,Desember,0.32,0.3073280530836617,28.302461516581484,0.0793641458308813,0.258294258061925,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0003015957473406375,0.236249809941773,0.0021560658015710144,0,0.39
Sulawesi Tenggara,2024-12-01,2024,Desember,0.29,0.2865770236497616,10.181122194896371,0.0,-0.2432948787287884,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.08498512336564984,-0.0020308611258355843,0,0.39
Sulawesi Utara,2024-12-01,2024,Desember,-0.07,0.2777421692821024,2.240123884665494,0.0,-0.099086020764557,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.018699039364056418,-0.0008271030970150269,0,0.39
Sumatera Barat,2024-12-01,2024,Desember,0.35,0.2792410639765278,3.268262955595151,0.0,1.025623300105379,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.0,0.027281249076046905,0.008561209758373567,0,0.39
Sumatera Selatan,2024-12-01,2024,Desember,0.5,0.2869025556233445,5.062825252421273,0.0681390348714495,-0.0046026505184263,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-0.00025893862940219796,0.04226104160417934,-3.8419814105905904e-05,1,0.39
Sumatera Utara,2024-12-01,2024,Desember,0.98,0.2883509487501548,4.647492163248561,0.0001037887066236,0.7168491076250182,-0.0038001511158869405,0.00834732377617975,0.002206514418007899,-0.07118491090966739,0.017930285251670064,-0.018501132135142484,-0.026997593887406524,-3.944127692921358e-07,0.03879412183389377,0.005983771600011551,1,0.39
