province_code,province,area_type,year,period,value,date,metric
1800,Lampung,Tidak ada,2024,Januari,-0.19,2024-01-01,inflation_mom
1800,Lampung,Tidak ada,2024,Februari,0.39,2024-02-01,inflation_mom
1800,Lampung,Tidak ada,2024,Maret,0.36,2024-03-01,inflation_mom
1800,Lampung,Tidak ada,2024,April,-0.01,2024-04-01,inflation_mom
1800,Lampung,Tidak ada,2024,Mei,0.08,2024-05-01,inflation_mom
1800,Lampung,Tidak ada,2024,Juni,-0.11,2024-06-01,inflation_mom
1800,Lampung,Tidak ada,2024,Juli,-0.16,2024-07-01,inflation_mom
1800,Lampung,Tidak ada,2024,Agustus,0.07,2024-08-01,inflation_mom
1800,Lampung,Tidak ada,2024,September,0.05,2024-09-01,inflation_mom
1800,Lampung,Tidak ada,2024,Oktober,0.2,2024-10-01,inflation_mom
1800,Lampung,Tidak ada,2024,November,0.42,2024-11-01,inflation_mom
1800,Lampung,Tidak ada,2024,Desember,0.47,2024-12-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,Januari,0.13,2024-01-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,Februari,0.39,2024-02-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,Maret,0.04,2024-03-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,April,0.54,2024-04-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,Mei,-0.32,2024-05-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,Juni,-0.31,2024-06-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,Juli,-0.39,2024-07-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,Agustus,0.23,2024-08-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,September,-0.02,2024-09-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,Oktober,-0.18,2024-10-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,November,0.01,2024-11-01,inflation_mom
1900,Kepulauan Bangka Belitung,Tidak ada,2024,Desember,0.65,2024-12-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,Januari,0.51,2024-01-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,Februari,-0.22,2024-02-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,Maret,0.46,2024-03-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,April,0.06,2024-04-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,Mei,0.37,2024-05-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,Juni,0.28,2024-06-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,Juli,-0.45,2024-07-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,Agustus,-0.04,2024-08-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,September,0.14,2024-09-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,Oktober,0.06,2024-10-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,November,0.24,2024-11-01,inflation_mom
2100,Kepulauan Riau,Tidak ada,2024,Desember,0.68,2024-12-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,Januari,-0.19,2024-01-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,Februari,0.45,2024-02-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,Maret,0.37,2024-03-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,April,0.26,2024-04-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,Mei,-0.1,2024-05-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,Juni,0.12,2024-06-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,Juli,-0.06,2024-07-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,Agustus,0.04,2024-08-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,September,-0.1,2024-09-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,Oktober,0.03,2024-10-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,November,0.29,2024-11-01,inflation_mom
3100,Dki Jakarta,Tidak ada,2024,Desember,0.37,2024-12-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,Januari,0.15,2024-01-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,Februari,0.45,2024-02-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,Maret,0.51,2024-03-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,April,0.15,2024-04-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,Mei,-0.12,2024-05-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,Juni,-0.04,2024-06-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,Juli,0.06,2024-07-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,Agustus,0.07,2024-08-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,September,-0.21,2024-09-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,Oktober,0.02,2024-10-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,November,0.24,2024-11-01,inflation_mom
3200,Jawa Barat,Tidak ada,2024,Desember,0.35,2024-12-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,Januari,-0.08,2024-01-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,Februari,0.57,2024-02-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,Maret,0.6,2024-03-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,April,0.2,2024-04-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,Mei,-0.22,2024-05-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,Juni,-0.28,2024-06-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,Juli,-0.13,2024-07-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,Agustus,-0.07,2024-08-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,September,0.05,2024-09-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,Oktober,0.19,2024-10-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,November,0.26,2024-11-01,inflation_mom
3300,Jawa Tengah,Tidak ada,2024,Desember,0.57,2024-12-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,Januari,-0.02,2024-01-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,Februari,0.39,2024-02-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,Maret,0.43,2024-03-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,April,0.09,2024-04-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,Mei,-0.08,2024-05-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,Juni,-0.25,2024-06-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,Juli,-0.03,2024-07-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,Agustus,0.05,2024-08-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,September,-0.1,2024-09-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,Oktober,0.09,2024-10-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,November,0.25,2024-11-01,inflation_mom
3400,Di Yogyakarta,Tidak ada,2024,Desember,0.46,2024-12-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,Januari,-0.1,2024-01-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,Februari,0.49,2024-02-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,Maret,0.64,2024-03-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,April,0.36,2024-04-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,Mei,-0.21,2024-05-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,Juni,-0.37,2024-06-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,Juli,0.04,2024-07-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,Agustus,-0.07,2024-08-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,September,-0.12,2024-09-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,Oktober,0.15,2024-10-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,November,0.24,2024-11-01,inflation_mom
3500,Jawa Timur,Tidak ada,2024,Desember,0.46,2024-12-01,inflation_mom
3600,Banten,Tidak ada,2024,Januari,-0.04,2024-01-01,inflation_mom
3600,Banten,Tidak ada,2024,Februari,0.52,2024-02-01,inflation_mom
3600,Banten,Tidak ada,2024,Maret,0.98,2024-03-01,inflation_mom
3600,Banten,Tidak ada,2024,April,0.41,2024-04-01,inflation_mom
3600,Banten,Tidak ada,2024,Mei,-0.52,2024-05-01,inflation_mom
3600,Banten,Tidak ada,2024,Juni,-0.08,2024-06-01,inflation_mom
3600,Banten,Tidak ada,2024,Juli,-0.24,2024-07-01,inflation_mom
3600,Banten,Tidak ada,2024,Agustus,0.01,2024-08-01,inflation_mom
3600,Banten,Tidak ada,2024,September,-0.26,2024-09-01,inflation_mom
3600,Banten,Tidak ada,2024,Oktober,0.14,2024-10-01,inflation_mom
3600,Banten,Tidak ada,2024,November,0.45,2024-11-01,inflation_mom
3600,Banten,Tidak ada,2024,Desember,0.5,2024-12-01,inflation_mom
5100,Bali,Tidak ada,2024,Januari,-0.09,2024-01-01,inflation_mom
5100,Bali,Tidak ada,2024,Februari,0.61,2024-02-01,inflation_mom
5100,Bali,Tidak ada,2024,Maret,0.93,2024-03-01,inflation_mom
5100,Bali,Tidak ada,2024,April,0.32,2024-04-01,inflation_mom
5100,Bali,Tidak ada,2024,Mei,-0.1,2024-05-01,inflation_mom
5100,Bali,Tidak ada,2024,Juni,-0.55,2024-06-01,inflation_mom
5100,Bali,Tidak ada,2024,Juli,0.1,2024-07-01,inflation_mom
5100,Bali,Tidak ada,2024,Agustus,0.1,2024-08-01,inflation_mom
5100,Bali,Tidak ada,2024,September,0.13,2024-09-01,inflation_mom
5100,Bali,Tidak ada,2024,Oktober,0.07,2024-10-01,inflation_mom
5100,Bali,Tidak ada,2024,November,0.5,2024-11-01,inflation_mom
5100,Bali,Tidak ada,2024,Desember,0.31,2024-12-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,Januari,0.04,2024-01-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,Februari,0.09,2024-02-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,Maret,0.87,2024-03-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,April,0.06,2024-04-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,Mei,-0.41,2024-05-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,Juni,-0.26,2024-06-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,Juli,-0.35,2024-07-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,Agustus,0.06,2024-08-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,September,0.09,2024-09-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,Oktober,0.09,2024-10-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,November,0.56,2024-11-01,inflation_mom
5200,Nusa Tenggara Barat,Tidak ada,2024,Desember,0.46,2024-12-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,Januari,0.97,2024-01-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,Februari,-0.16,2024-02-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,Maret,-0.14,2024-03-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,April,0.31,2024-04-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,Mei,-0.24,2024-05-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,Juni,-0.23,2024-06-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,Juli,-0.32,2024-07-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,Agustus,-0.25,2024-08-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,September,-0.03,2024-09-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,Oktober,0.26,2024-10-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,November,0.19,2024-11-01,inflation_mom
5300,Nusa Tenggara Timur,Tidak ada,2024,Desember,0.82,2024-12-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,Januari,0.37,2024-01-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,Februari,0.08,2024-02-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,Maret,0.33,2024-03-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,April,0.69,2024-04-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,Mei,0.16,2024-05-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,Juni,-0.29,2024-06-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,Juli,-0.45,2024-07-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,Agustus,-0.25,2024-08-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,September,0.29,2024-09-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,Oktober,0.04,2024-10-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,November,0.27,2024-11-01,inflation_mom
6100,Kalimantan Barat,Tidak ada,2024,Desember,0.46,2024-12-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,Januari,0.2,2024-01-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,Februari,-0.46,2024-02-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,Maret,0.66,2024-03-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,April,0.73,2024-04-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,Mei,0.22,2024-05-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,Juni,-0.28,2024-06-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,Juli,-0.68,2024-07-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,Agustus,-0.39,2024-08-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,September,0.07,2024-09-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,Oktober,0.14,2024-10-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,November,0.36,2024-11-01,inflation_mom
6200,Kalimantan Tengah,Tidak ada,2024,Desember,0.48,2024-12-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,Januari,0.55,2024-01-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,Februari,-0.01,2024-02-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,Maret,0.62,2024-03-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,April,0.71,2024-04-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,Mei,-0.01,2024-05-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,Juni,-0.32,2024-06-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,Juli,-0.44,2024-07-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,Agustus,-0.36,2024-08-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,September,0.07,2024-09-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,Oktober,0.16,2024-10-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,November,0.5,2024-11-01,inflation_mom
6300,Kalimantan Selatan,Tidak ada,2024,Desember,0.46,2024-12-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,Januari,0.25,2024-01-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,Februari,0.27,2024-02-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,Maret,0.34,2024-03-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,April,0.7,2024-04-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,Mei,0.19,2024-05-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,Juni,-0.05,2024-06-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,Juli,-0.38,2024-07-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,Agustus,-0.12,2024-08-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,September,0.06,2024-09-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,Oktober,-0.16,2024-10-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,November,0.08,2024-11-01,inflation_mom
6400,Kalimantan Timur,Tidak ada,2024,Desember,0.31,2024-12-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,Januari,0.05,2024-01-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,Februari,0.19,2024-02-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,Maret,0.42,2024-03-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,April,0.39,2024-04-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,Mei,0.11,2024-05-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,Juni,-0.08,2024-06-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,Juli,-0.01,2024-07-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,Agustus,-0.19,2024-08-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,September,-0.09,2024-09-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,Oktober,0.17,2024-10-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,November,-0.12,2024-11-01,inflation_mom
6500,Kalimantan Utara,Tidak ada,2024,Desember,0.44,2024-12-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,Januari,-0.41,2024-01-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,Februari,-0.63,2024-02-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,Maret,1.07,2024-03-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,April,0.17,2024-04-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,Mei,-0.07,2024-05-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,Juni,0.47,2024-06-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,Juli,-0.11,2024-07-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,Agustus,-0.04,2024-08-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,September,-0.54,2024-09-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,Oktober,0.21,2024-10-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,November,0.41,2024-11-01,inflation_mom
7100,Sulawesi Utara,Tidak ada,2024,Desember,-0.07,2024-12-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,Januari,0.08,2024-01-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,Februari,0.45,2024-02-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,Maret,0.55,2024-03-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,April,0.05,2024-04-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,Mei,0.07,2024-05-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,Juni,0.18,2024-06-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,Juli,-0.22,2024-07-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,Agustus,-0.25,2024-08-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,September,0.07,2024-09-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,Oktober,0.01,2024-10-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,November,-0.01,2024-11-01,inflation_mom
7200,Sulawesi Tengah,Tidak ada,2024,Desember,0.32,2024-12-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,Januari,0.36,2024-01-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,Februari,0.3,2024-02-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,Maret,0.38,2024-03-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,April,0.15,2024-04-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,Mei,-0.1,2024-05-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,Juni,-0.26,2024-06-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,Juli,-0.18,2024-07-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,Agustus,-0.04,2024-08-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,September,-0.09,2024-09-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,Oktober,0.15,2024-10-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,November,0.17,2024-11-01,inflation_mom
7300,Sulawesi Selatan,Tidak ada,2024,Desember,0.38,2024-12-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,Januari,-0.03,2024-01-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,Februari,0.19,2024-02-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,Maret,0.62,2024-03-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,April,0.47,2024-04-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,Mei,0.1,2024-05-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,Juni,-0.09,2024-06-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,Juli,-0.16,2024-07-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,Agustus,-0.27,2024-08-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,September,-0.2,2024-09-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,Oktober,-0.17,2024-10-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,November,0.29,2024-11-01,inflation_mom
7400,Sulawesi Tenggara,Tidak ada,2024,Desember,0.29,2024-12-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,Januari,-0.91,2024-01-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,Februari,-1.15,2024-02-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,Maret,0.81,2024-03-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,April,0.57,2024-04-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,Mei,0.3,2024-05-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,Juni,-0.14,2024-06-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,Juli,-0.95,2024-07-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,Agustus,-0.14,2024-08-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,September,0.39,2024-09-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,Oktober,-0.57,2024-10-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,November,0.46,2024-11-01,inflation_mom
7500,Gorontalo,Tidak ada,2024,Desember,0.57,2024-12-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,Januari,0.08,2024-01-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,Februari,0.08,2024-02-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,Maret,0.43,2024-03-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,April,-0.27,2024-04-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,Mei,-0.07,2024-05-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,Juni,0.81,2024-06-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,Juli,-0.45,2024-07-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,Agustus,-0.13,2024-08-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,September,0.33,2024-09-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,Oktober,0.21,2024-10-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,November,-0.17,2024-11-01,inflation_mom
7600,Sulawesi Barat,Tidak ada,2024,Desember,0.66,2024-12-01,inflation_mom
8100,Maluku,Tidak ada,2024,Januari,0.19,2024-01-01,inflation_mom
8100,Maluku,Tidak ada,2024,Februari,-1.19,2024-02-01,inflation_mom
8100,Maluku,Tidak ada,2024,Maret,-0.46,2024-03-01,inflation_mom
8100,Maluku,Tidak ada,2024,April,0.29,2024-04-01,inflation_mom
8100,Maluku,Tidak ada,2024,Mei,1.89,2024-05-01,inflation_mom
8100,Maluku,Tidak ada,2024,Juni,1.33,2024-06-01,inflation_mom
8100,Maluku,Tidak ada,2024,Juli,-0.82,2024-07-01,inflation_mom
8100,Maluku,Tidak ada,2024,Agustus,-0.34,2024-08-01,inflation_mom
8100,Maluku,Tidak ada,2024,September,-0.07,2024-09-01,inflation_mom
8100,Maluku,Tidak ada,2024,Oktober,0.65,2024-10-01,inflation_mom
8100,Maluku,Tidak ada,2024,November,0.25,2024-11-01,inflation_mom
8100,Maluku,Tidak ada,2024,Desember,-0.41,2024-12-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,Januari,-0.02,2024-01-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,Februari,-0.42,2024-02-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,Maret,0.48,2024-03-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,April,0.44,2024-04-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,Mei,0.59,2024-05-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,Juni,0.16,2024-06-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,Juli,-0.06,2024-07-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,Agustus,0.08,2024-08-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,September,0.56,2024-09-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,Oktober,-1.05,2024-10-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,November,0.43,2024-11-01,inflation_mom
8200,Maluku Utara,Tidak ada,2024,Desember,0.31,2024-12-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,Januari,0.63,2024-01-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,Februari,0.13,2024-02-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,Maret,0.5,2024-03-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,April,0.17,2024-04-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,Mei,1.35,2024-05-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,Juni,-0.27,2024-06-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,Juli,0.13,2024-07-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,Agustus,0.31,2024-08-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,September,-0.92,2024-09-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,Oktober,-0.59,2024-10-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,November,0.74,2024-11-01,inflation_mom
9100,Papua Barat,Tidak ada,2024,Desember,0.34,2024-12-01,inflation_mom
9200,Papua Barat Daya,Tidak ada,2024,Januari,0.13,2024-01-01,inflation_mom
9200,Papua Barat Daya,Tidak ada,2024,Februari,-0.11,2024-02-01,inflation_mom
9200,Papua Barat Daya,Tidak ada,2024,Maret,0.37,2024-03-01,inflation_mom
