province,scenario,feature,feature_value,shap_value,abs_shap_value,rank
Kalimantan Tengah,Severe,export_intensity_x_d_log_usd_idr,0.525980997163559,0.08976593698096576,0.08976593698096576,1
Kalimantan Tengah,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Kalimantan Tengah,Severe,d_log_palm_oil,0.0672944473242426,0.07203103018935271,0.07203103018935271,3
Kalimantan Timur,Severe,export_intensity_x_d_log_usd_idr,0.8643624857897511,0.08976593698096576,0.08976593698096576,1
Kalimantan Timur,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Kalimantan Timur,Severe,d_log_palm_oil,0.0672944473242426,0.07203103018935271,0.07203103018935271,3
Kalimantan Utara,Severe,export_intensity_x_d_log_usd_idr,0.3115899764959953,0.08976593698096576,0.08976593698096576,1
Kalimantan Utara,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Kalimantan Utara,Severe,d_log_palm_oil,0.0672944473242426,0.07606602287902488,0.07606602287902488,3
Kepulauan Bangka Belitung,Severe,export_intensity_x_d_log_usd_idr,0.4610318969683394,0.08976593698096576,0.08976593698096576,1
Kepulauan Bangka Belitung,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Kepulauan Bangka Belitung,Severe,d_log_palm_oil,0.0672944473242426,0.07203103018935271,0.07203103018935271,3
Kepulauan Riau,Severe,export_intensity_x_d_log_usd_idr,1.5975586960817851,0.08976593698096576,0.08976593698096576,1
Kepulauan Riau,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Kepulauan Riau,Severe,d_log_palm_oil,0.0672944473242426,0.07203103018935271,0.07203103018935271,3
Lampung,Severe,export_intensity_x_d_log_usd_idr,0.33635700724253204,0.08976593698096576,0.08976593698096576,1
Lampung,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Lampung,Severe,d_log_palm_oil,0.0672944473242426,0.07203103018935271,0.07203103018935271,3
Maluku,Severe,export_intensity_x_d_log_usd_idr,0.04419154368458302,-0.2195787344774835,0.2195787344774835,1
Maluku,Severe,export_intensity,0.75840692931055,-0.16017128197382613,0.16017128197382613,2
Maluku,Severe,d_log_usd_idr,0.05826890812397577,-0.13867465829609107,0.13867465829609107,3
Maluku Utara,Severe,export_intensity_x_d_log_usd_idr,3.328807941911137,0.08976593698096576,0.08976593698096576,1
Maluku Utara,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Maluku Utara,Severe,d_log_palm_oil,0.0672944473242426,0.07203103018935271,0.07203103018935271,3
Nusa Tenggara Barat,Severe,export_intensity_x_d_log_usd_idr,0.4097996039998834,0.08976593698096576,0.08976593698096576,1
Nusa Tenggara Barat,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Nusa Tenggara Barat,Severe,d_log_palm_oil,0.0672944473242426,0.07794214355989441,0.07794214355989441,3
Nusa Tenggara Timur,Severe,export_intensity_x_d_log_usd_idr,0.01797489027754413,-0.2195787344774835,0.2195787344774835,1
Nusa Tenggara Timur,Severe,export_intensity,0.308481673267326,-0.16017128197382613,0.16017128197382613,2
Nusa Tenggara Timur,Severe,d_log_usd_idr,0.05826890812397577,-0.1327635449255494,0.1327635449255494,3
Papua,Severe,export_intensity_x_d_log_usd_idr,0.03037595349838887,-0.2195787344774835,0.2195787344774835,1
Papua,Severe,export_intensity,0.5213063789312734,-0.16017128197382613,0.16017128197382613,2
Papua,Severe,d_log_usd_idr,0.05826890812397577,-0.1327635449255494,0.1327635449255494,3
Papua Barat,Severe,export_intensity_x_d_log_usd_idr,1.3869267952407358,0.08976593698096576,0.08976593698096576,1
Papua Barat,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Papua Barat,Severe,d_log_palm_oil,0.0672944473242426,0.07794214355989441,0.07794214355989441,3
Papua Barat Daya,Severe,export_intensity_x_d_log_usd_idr,0.03987187808535089,-0.2195787344774835,0.2195787344774835,1
Papua Barat Daya,Severe,export_intensity,0.6842736438533831,-0.16017128197382613,0.16017128197382613,2
Papua Barat Daya,Severe,d_log_usd_idr,0.05826890812397577,-0.1327635449255494,0.1327635449255494,3
Papua Pegunungan,Severe,export_intensity_x_d_log_usd_idr,0.0,0.06520491608169042,0.06520491608169042,1
Papua Pegunungan,Severe,d_log_palm_oil,0.0672944473242426,0.05995062554200886,0.05995062554200886,2
Papua Pegunungan,Severe,export_intensity,0.0,-0.05484945690273217,0.05484945690273217,3
Papua Selatan,Severe,export_intensity_x_d_log_usd_idr,0.00014295259500939701,0.06520491608169042,0.06520491608169042,1
Papua Selatan,Severe,d_log_palm_oil,0.0672944473242426,0.05995062554200886,0.05995062554200886,2
Papua Selatan,Severe,export_intensity,0.0024533254459693,-0.05484945690273217,0.05484945690273217,3
Papua Tengah,Severe,export_intensity_x_d_log_usd_idr,0.909355994377439,0.08976593698096576,0.08976593698096576,1
Papua Tengah,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Papua Tengah,Severe,d_log_palm_oil,0.0672944473242426,0.07794214355989441,0.07794214355989441,3
Riau,Severe,export_intensity_x_d_log_usd_idr,0.4761357927810262,0.08976593698096576,0.08976593698096576,1
Riau,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Riau,Severe,d_log_palm_oil,0.0672944473242426,0.07203103018935271,0.07203103018935271,3
Sulawesi Barat,Severe,export_intensity_x_d_log_usd_idr,0.19681207188032343,0.15729259133242848,0.15729259133242848,1
Sulawesi Barat,Severe,d_log_palm_oil,0.0672944473242426,0.07891562466794155,0.07891562466794155,2
Sulawesi Barat,Severe,d_log_nickel,0.029134454061987884,0.07671415725381767,0.07671415725381767,3
Sulawesi Selatan,Severe,export_intensity_x_d_log_usd_idr,0.08617080487166653,-0.24300163000945532,0.24300163000945532,1
Sulawesi Selatan,Severe,export_intensity,1.4788470840799923,-0.16017128197382613,0.16017128197382613,2
Sulawesi Selatan,Severe,d_log_usd_idr,0.05826890812397577,-0.1464943288999986,0.1464943288999986,3
Sulawesi Tengah,Severe,export_intensity_x_d_log_usd_idr,1.6491535297920463,0.08976593698096576,0.08976593698096576,1
Sulawesi Tengah,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Sulawesi Tengah,Severe,d_log_palm_oil,0.0672944473242426,0.07203103018935271,0.07203103018935271,3
Sulawesi Tenggara,Severe,export_intensity_x_d_log_usd_idr,0.5932428737733871,0.08976593698096576,0.08976593698096576,1
Sulawesi Tenggara,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Sulawesi Tenggara,Severe,d_log_palm_oil,0.0672944473242426,0.07794214355989441,0.07794214355989441,3
Sulawesi Utara,Severe,export_intensity_x_d_log_usd_idr,0.13052957282189734,0.15729259133242848,0.15729259133242848,1
Sulawesi Utara,Severe,d_log_palm_oil,0.0672944473242426,0.07891562466794155,0.07891562466794155,2
Sulawesi Utara,Severe,d_log_nickel,0.029134454061987884,0.07671415725381767,0.07671415725381767,3
Sumatera Barat,Severe,export_intensity_x_d_log_usd_idr,0.19043811388456736,0.15729259133242848,0.15729259133242848,1
Sumatera Barat,Severe,d_log_nickel,0.029134454061987884,0.07671415725381767,0.07671415725381767,2
Sumatera Barat,Severe,d_log_palm_oil,0.0672944473242426,0.07300451129739986,0.07300451129739986,3
Sumatera Selatan,Severe,export_intensity_x_d_log_usd_idr,0.2950052994810796,0.08976593698096576,0.08976593698096576,1
Sumatera Selatan,Severe,d_log_palm_oil,0.0672944473242426,0.08197713624956658,0.08197713624956658,2
Sumatera Selatan,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,3
Sumatera Utara,Severe,export_intensity_x_d_log_usd_idr,0.2708042938672278,0.08976593698096576,0.08976593698096576,1
Sumatera Utara,Severe,d_log_nickel,0.029134454061987884,0.08087855761495369,0.08087855761495369,2
Sumatera Utara,Severe,d_log_palm_oil,0.0672944473242426,0.07606602287902488,0.07606602287902488,3
